fips,state,population,pop_change_2018,unemployment_rate,median_hh_income,pct_below_povert,feb_temp_avg,aug_temp_avg,prc_bachelors,physicians_per_pop,per_dem_2016,per_gop_2016
48195,TX,5463,-20,2.3,57240,17.2,2.8,27.4,14.3,224.8,0.0878274268105,0.888546481767
48197,TX,3922,-42,3.6,42469,27.1,6.6,30.6,14.5,224.8,0.164791528789,0.798808735936
48199,TX,57207,48,5.2,60909,17.1,14.3,28.9,15.3,224.8,0.122057273366,0.86085734364
48201,TX,4698619,34460,4.4,60241,24.8,15.2,30.1,31,224.8,0.54223505185,0.418271116375
48203,TX,66726,186,4.4,50131,22.8,11.2,29.4,19.1,224.8,0.270444545592,0.709755727507
48205,TX,5619,-102,1.8,72451,10.3,3.5,26.4,17.2,224.8,0.0884318766067,0.887917737789
48207,TX,5813,30,3.8,40880,33.9,8.6,31.1,13.4,224.8,0.17790368272,0.794900849858
48209,TX,222631,8354,3,68180,12.1,12.9,30.6,37.4,224.8,0.463019406073,0.471589955819
48211,TX,3825,-120,2.1,66849,13.4,2.6,28.3,21,224.8,0.1072910492,0.86544161233
48213,TX,82299,1238,3.7,43337,29.9,11.1,30.1,18.2,224.8,0.189214536928,0.789616479652
48215,TX,865939,7616,6.6,38785,40.4,18.3,32.2,18.4,224.8,0.68639227701,0.280987340309
48217,TX,36354,535,3.6,48670,20.2,10.9,30.2,17.1,224.8,0.196420269642,0.780644661398
48219,TX,22980,-15,3.1,46764,28.1,7,27.5,14,224.8,0.172617412799,0.79552320791
48221,TX,60537,2383,3.7,60917,16.8,10.7,30.1,26.1,224.8,0.153177641654,0.818032159265
48223,TX,36810,317,3.4,52079,21.1,9.8,30.1,18.3,224.8,0.186108637578,0.794300979519
48225,TX,23169,53,3.7,39533,40.8,11.7,29.6,14.1,224.8,0.238255841966,0.747410262587
48227,TX,36459,261,3.3,50423,25.1,9.6,30.4,12.3,224.8,0.203405430281,0.763345605154
48229,TX,4795,195,4.7,42671,25,9.2,28.3,6.9,224.8,0.371986222732,0.577497129736
48231,TX,96493,2566,3.8,53360,20.1,9.8,30.1,19.3,224.8,0.202052268719,0.76530383197
48233,TX,21198,-164,5,54351,18.9,4.5,28.6,13.8,224.8,0.105094757568,0.866231848388
48235,TX,1522,11,3.1,56775,10.2,11.1,30.5,16.9,224.8,0.118421052632,0.868421052632
48237,TX,8843,22,2.5,48780,21.9,9.3,29.9,12.6,224.8,0.094040131776,0.890386343217
48239,TX,14874,56,3.3,54088,19.4,15.5,30.7,16.1,224.8,0.171374407583,0.808720379147
48241,TX,35872,322,6.5,47551,29.9,13.3,28.6,12.4,224.8,0.193393753277,0.792300202232
48243,TX,2252,-19,3,51343,34.4,10.1,27.2,35.1,224.8,0.35914893617,0.590638297872
48245,TX,255001,-1590,6.3,48121,27.8,15.1,28.9,19.6,224.8,0.485377104724,0.490230417911
48247,TX,5248,3,5.7,36176,38.6,17.2,32.2,12.3,224.8,0.771590372817,0.202925908447
48249,TX,40822,-108,5.4,41919,33.3,16.9,31.6,12.7,224.8,0.541713915438,0.43827960473
48251,TX,171361,4260,3.4,62635,15.5,10.6,29.8,18.3,224.8,0.191653570805,0.774751178628
48253,TX,19817,-35,4.8,43903,24,9,30.6,11.5,224.8,0.157619689818,0.81169925826
48255,TX,15650,134,2.8,48743,25.3,14.9,31.5,14.4,224.8,0.273357228196,0.707048984468
48257,TX,128622,5777,3.5,67434,15.3,10.3,30.2,20.7,224.8,0.250494155543,0.720783816101
48259,TX,45641,1657,2.9,90937,10.5,12.8,29.7,40.9,224.8,0.182233146067,0.785664125201
48261,TX,442,20,3.7,42153,20.3,17.8,31.6,6.8,224.8,0.532258064516,0.451612903226
48263,TX,726,-34,2.4,47625,20.3,8.7,31,23.6,224.8,0.136258660508,0.831408775982
48265,TX,52405,555,3.2,53704,23.3,12.1,29.1,25.6,224.8,0.202035513209,0.764746643569
48267,TX,4362,-44,3.1,42503,35.9,11.4,29.9,22.1,224.8,0.105912596401,0.872493573265
48269,TX,277,-12,2.8,57925,15.7,7.9,31.1,18.2,224.8,0.0314465408805,0.937106918239
48271,TX,3767,-8,4.7,43192,26.6,13.9,31,9.6,224.8,0.320926966292,0.657303370787
48273,TX,31129,-23,5,42605,33.3,17.5,31.4,24.8,224.8,0.496994621955,0.460191922387
48275,TX,3653,-30,3.6,39726,31.5,8.1,31.2,19.6,224.8,0.181885125184,0.79381443299
48277,TX,49728,131,3.8,45767,22.2,8.8,29.6,17.6,224.8,0.193073312834,0.784700868533
48279,TX,13158,-40,4.4,42700,27.8,6,27.1,15.9,224.8,0.197183098592,0.778489116517
48281,TX,21229,310,3.7,55151,20.2,11.4,30.3,20,224.8,0.181494661922,0.781813719475
48283,TX,7531,-36,2.4,40072,35.5,15.3,32,13.1,224.8,0.549048316252,0.424597364568
48285,TX,20110,91,3.2,51128,22.2,14.2,31,16.7,224.8,0.135526468203,0.850110042859
48287,TX,17144,5,3.1,55834,17.8,13.3,30.4,15.9,224.8,0.210364918737,0.766022692426
48289,TX,17270,21,5,47065,24.4,11.4,29.7,16.4,224.8,0.122721749696,0.862832455785
48291,TX,86323,2514,5.8,52577,23.2,14.7,29.5,9.5,224.8,0.200827985924,0.780625129373
48293,TX,23519,2,4.7,43226,33,11,29.9,14,224.8,0.228556485356,0.751438284519
48295,TX,3355,-21,2.7,57332,17.5,1.7,27.8,19.5,224.8,0.102118003026,0.876701966717
48297,TX,12166,-19,3.8,48814,25.6,15.4,31.3,13.2,224.8,0.173189594563,0.808530583548
48299,TX,21646,441,3.7,54019,23.4,12.3,30.7,25.7,224.8,0.175869711863,0.798207574443
48301,TX,152,16,3.9,78637,9.6,10.9,31.2,0,224.8,0.0625,0.890625
48303,TX,307412,2537,3.1,50377,20.3,7.2,28.4,29.1,224.8,0.285090760759,0.668631450133
48305,TX,5877,36,3.2,43436,26.8,8,28.9,18.2,224.8,0.201802704056,0.774161241863
48307,TX,7987,27,3.3,42719,28.2,11.5,30,19,224.8,0.155541153597,0.825016202203
48309,TX,254607,3460,3.6,48858,23.4,11,30.3,23.7,224.8,0.345613698805,0.616510127148
48311,TX,749,-36,1.9,64633,15.9,15.2,31.4,23.3,224.8,0.0804828973843,0.913480885312
48313,TX,14422,167,4.4,45445,23.4,11.9,29.9,13.6,224.8,0.205696941396,0.781928554751
48315,TX,9928,-145,4.6,38011,34,10.8,29.3,14.9,224.8,0.274845458868,0.705658582977
48317,TX,5753,191,2.4,56484,19.6,9.8,30.2,20.4,224.8,0.151566951567,0.82792022792
48319,TX,4280,77,3.1,49560,23.4,11.9,30.1,20,224.8,0.171943497321,0.806624452021
48321,TX,36552,-259,6.1,48830,27.8,16.1,30.2,16.7,224.8,0.284998726547,0.691654639613
48323,TX,58485,258,8.1,35594,35,15,32.3,12.5,224.8,0.765160435679,0.207241683839
48325,TX,50921,711,3.5,59304,17.9,14.7,31,19.8,224.8,0.269040553907,0.701344039099
48327,TX,2139,18,4,35881,40.8,11.1,29.8,17.8,224.8,0.177906976744,0.791860465116
48329,TX,172578,7192,2.1,80189,13.5,10.7,30.7,27.4,224.8,0.204972001723,0.756794453675
48331,TX,25131,146,5.5,46720,25.4,12.4,30.4,13.8,224.8,0.237248751017,0.736609736261
48333,TX,4921,-16,3.5,47068,24.6,11,30.2,18.2,224.8,0.108132260947,0.870866845398
48335,TX,8145,-87,4.4,48529,26.7,9.7,30.9,11.8,224.8,0.161187214612,0.812785388128
48337,TX,19596,167,3.2,50542,20.9,8.7,29.6,15.5,224.8,0.102859135286,0.874709437471
48339,TX,590925,18779,3.8,77598,12.9,14.1,30.1,34.7,224.8,0.225247805085,0.739539991038
48341,TX,21485,-393,2.7,53785,16.8,4.2,27.7,14.3,224.8,0.208285822881,0.755226149753
48343,TX,12339,-42,6.6,41418,31.1,10.1,29.2,15.5,224.8,0.287066881547,0.693593875907
48345,TX,1234,5,3.6,41009,30.3,6.6,29.4,16.7,224.8,0.0645161290323,0.920967741935
48347,TX,65711,112,3.9,45357,25.5,11.7,29.3,24.5,224.8,0.304146232724,0.657646009808
48349,TX,49565,786,3.7,46259,27.7,10.8,30.2,16.1,224.8,0.244048345745,0.731534611159
48351,TX,13746,-184,6.6,43367,29.2,13.4,28.7,8.9,224.8,0.243890274314,0.738403990025
48353,TX,14751,-86,3.3,42522,26.5,9.4,30.2,15.5,224.8,0.216905564924,0.748524451939
48355,TX,362265,1251,4.7,53034,22.6,16.9,31.1,21.5,224.8,0.472325362165,0.487735431617
48357,TX,9947,-113,2.8,49845,15.7,2.6,27.6,15.2,224.8,0.0919154646092,0.881583361288
48359,TX,2131,18,2.6,56590,25.4,4.5,27.2,22.5,224.8,0.0825396825397,0.899470899471
48361,TX,83572,-1364,5.7,56556,20.1,14.7,28.7,15.3,224.8,0.179969144548,0.799250653317
48363,TX,28875,300,3.4,46067,25,10,30.3,16.5,224.8,0.167076167076,0.808058968059
48365,TX,23148,-71,4.2,51192,25.9,11.7,29.4,15.5,224.8,0.176222030155,0.811005473927
48367,TX,138371,4667,3.1,73718,11.5,10.1,29.9,26.8,224.8,0.147643273714,0.82309042242
48369,TX,9864,68,2.3,50539,19.2,5.3,27,17.7,224.8,0.30092264017,0.678140525195
48371,TX,15673,55,3.6,47008,24.3,12.2,30,9.8,224.8,0.372210223182,0.591072714183
48373,TX,50031,1015,5,46017,24.7,12.9,29.2,14,224.8,0.206799442573,0.77189060504
48375,TX,119648,-870,2.9,41912,27.7,4.8,28,14.8,224.8,0.268972820332,0.688280974232
48377,TX,6948,-207,7,37738,35.2,11.9,29.1,20.1,224.8,0.661824784385,0.295960054471
48379,TX,12159,408,3.5,47572,23.7,10.1,29.9,11.7,224.8,0.133693304536,0.846436285097
48381,TX,136271,1838,2.6,69600,11.4,5,27.7,32,224.8,0.154981138387,0.806106331184
48383,TX,3741,41,2.5,65273,13.5,11.2,30.4,10.6,224.8,0.185555555556,0.787777777778
48385,TX,3478,51,5,39506,35.6,12.8,29.4,20.6,224.8,0.156138259833,0.823599523242
48387,TX,12175,-28,5.4,42233,28.6,9.4,29.4,12.6,224.8,0.223042549058,0.762385855838
48389,TX,15695,400,2.1,45341,21.9,11.6,30.7,10.8,224.8,0.521042713568,0.445037688442
48391,TX,7032,-167,4.7,44821,25.5,15.4,30.3,11.8,224.8,0.351103565365,0.621392190153
48393,TX,903,-34,3,67470,10.2,3.8,28.4,26.3,224.8,0.0363636363636,0.952727272727
48395,TX,17284,99,4.1,44917,25.6,11.8,30.1,16.1,224.8,0.314265335235,0.66547788873
48397,TX,100657,3780,3.2,102858,6.9,9.9,30.2,40.3,224.8,0.24369450277,0.718358673379
48399,TX,10234,-99,3.1,42205,23.9,10.4,30.1,18.3,224.8,0.12005312085,0.860823373174
48401,TX,54450,130,4.1,49788,20.8,11.6,29.6,14.5,224.8,0.20717068548,0.772612403917
48403,TX,10589,148,7.9,40641,28.5,12.4,28.9,16,224.8,0.132270573029,0.859974149074
48405,TX,8232,-60,6.5,38826,34.3,12.1,29,13.3,224.8,0.254560763402,0.735335391524
48407,TX,28719,477,5,47028,28.4,13.3,29.7,10.9,224.8,0.197379912664,0.781174187288
48409,TX,66893,-330,6.3,53559,26.1,15.9,30.7,14.9,224.8,0.363733556454,0.604471714777
48411,TX,6054,22,3,43827,28,11.7,30.4,14.4,224.8,0.124468988955,0.860237892948
48413,TX,2895,-100,2.9,47317,23.8,10.8,29.9,16.5,224.8,0.198292220114,0.777039848197
48415,TX,16866,-138,3.4,53059,21.3,9.1,30.7,16.5,224.8,0.139327124121,0.836913134385
48417,TX,3253,-52,2.3,57126,20.5,9.3,30.3,24.9,224.8,0.0685752330226,0.917443408788
48419,TX,25418,107,4.3,41961,30.1,11.6,29.1,14.5,224.8,0.193672839506,0.790454144621
48421,TX,3079,38,2.7,57052,15.9,3.1,26.8,19.7,224.8,0.102893890675,0.864951768489
48423,TX,230221,2761,3.6,56848,22.2,11.2,29.8,25.8,224.8,0.266086266399,0.705030002044
48425,TX,9016,169,4.2,63929,14.2,10.9,30.1,23.9,224.8,0.139318885449,0.827141382869
48427,TX,64525,258,10.1,30490,45.3,17.8,32.6,10.3,224.8,0.79086476777,0.189718586947
48429,TX,9433,126,3.6,43115,30.4,9.7,30.1,16.6,224.8,0.100781928758,0.878366637706
48431,TX,1311,10,3.3,59064,17.3,10.4,30.5,15.9,224.8,0.110584518167,0.867298578199
48433,TX,1362,-25,3.5,46915,17.8,8.7,31.3,13.7,224.8,0.192582025678,0.791726105563
48435,TX,3758,-40,3.8,54774,22.6,11.2,29.9,17.7,224.8,0.221201413428,0.759717314488
48437,TX,7462,-19,4.3,43084,29.2,5.4,27.8,12.8,224.8,0.21095890411,0.76301369863
48439,TX,2084931,27463,3.5,66059,16.8,10.2,30.2,31.5,224.8,0.434500748304,0.521524307819
48441,TX,137640,944,3.2,48040,22.1,9.4,29.7,24.5,224.8,0.221954667963,0.732823752927
48443,TX,823,3,3.4,41413,22.8,12.4,31.1,15.3,224.8,0.320366132723,0.656750572082
48445,TX,12287,-171,4.1,41268,32.6,7.7,28.3,12,224.8,0.240499149178,0.734543391946
48447,TX,1515,-4,3.4,42701,24.3,9.1,30.7,19,224.8,0.10396039604,0.884900990099
48449,TX,33033,227,5,45604,29.7,9.9,29.6,15.9,224.8,0.276591107236,0.698016564952
48451,TX,118189,500,3.2,51393,23.7,10.8,30.6,24.2,224.8,0.23926621877,0.718454755406
48453,TX,1248743,20972,2.8,76255,15.2,12.8,30.8,48.6,224.8,0.662632888731,0.274047536167
48455,TX,14740,30,5.1,40486,30.3,11.9,29.4,12.8,224.8,0.192912069542,0.791875626881
48457,TX,21696,173,6.6,44041,26.4,13.1,28.7,12.5,224.8,0.155979420253,0.82833479734
48459,TX,41260,109,4.2,48554,21.1,10.5,29.4,17,224.8,0.149390626963,0.829124261842
48461,TX,3671,10,3.4,53867,20.2,11.6,31,9.9,224.8,0.219135802469,0.741512345679
48463,TX,26846,-252,4.3,39725,35,14.6,30.9,15.8,224.8,0.432296329454,0.540286481647
48465,TX,49208,112,4.3,44276,28.9,12.8,31.3,18.6,224.8,0.513505491244,0.434550311665
48467,TX,56019,817,3.5,51152,20.8,10.5,29.8,17.1,224.8,0.128728848725,0.850016137212
48469,TX,92035,-68,3.8,51646,21.4,15.3,31,20.1,224.8,0.284963908224,0.684873678783
48471,TX,72480,97,4.2,43681,28.3,12.6,29.8,20.6,224.8,0.309150027943,0.654270182391
48473,TX,53126,1841,4.3,59807,19.9,14.3,30.3,19.9,224.8,0.343643434041,0.629673945558
48475,TX,11720,297,2.6,53621,17.7,11.7,31.5,13.6,224.8,0.228537943159,0.744506299443
48477,TX,35108,211,3.7,54332,19.5,13.4,30.2,25,224.8,0.229266969553,0.742117040754
48479,TX,275910,1928,3.8,44919,34.6,16.2,32.2,18.4,224.8,0.743788137232,0.227653999683
48481,TX,41619,-297,3.7,48040,26,15.4,30.5,17.1,224.8,0.28816209968,0.690079553954
48483,TX,5191,-135,3.2,48018,20.9,4,28.7,16.6,224.8,0.0841283607979,0.905030355594
48485,TX,132064,165,3.4,47477,22.4,7.6,30.5,23,224.8,0.230844301427,0.728219871812
48487,TX,12820,73,4.1,44735,23.6,7.1,30.7,16.1,224.8,0.19678127286,0.772006827603
48489,TX,21515,-59,9.9,33171,44.5,18.2,31.6,10.1,224.8,0.67217630854,0.303227075954
48491,TX,566719,20771,3.1,87817,7.9,12.4,30.6,41.1,224.8,0.420159182941,0.518785781253
48493,TX,50224,1009,3.1,71207,14.6,14.5,31.4,20.5,224.8,0.248766554142,0.726616463256
48495,TX,7720,146,2.8,56781,20.1,10.6,31.1,9.5,224.8,0.224239188468,0.749065670048
48497,TX,68305,2442,3.4,66387,14.1,9.4,29.9,17.5,224.8,0.138356108836,0.837557276672
48499,TX,45129,838,4.2,48384,24.9,10.3,29.7,16.4,224.8,0.140727233723,0.84098466159
48501,TX,8591,29,2.8,61560,16.3,7.3,27.8,16.3,224.8,0.185297955633,0.781644193127
48503,TX,18045,67,3.2,49301,20.4,9.3,30.3,19.6,224.8,0.113998433011,0.860146252285
48505,TX,14190,-93,5.6,33160,49.1,17.3,32.8,10.4,224.8,0.65603063178,0.32801531589
48507,TX,11983,18,9.5,30076,44.5,15.1,32.1,8.6,224.8,0.776696165192,0.20412979351
49001,UT,6580,184,3.5,55940,13.7,-2.4,22.8,20.4,216.2,0.106024096386,0.738152610442
49003,UT,54950,983,3,62689,9.2,-2.7,22.6,23.3,216.2,0.109620497945,0.623882040126
49005,UT,127068,2504,2.7,60315,11.6,-4.1,19.1,37.8,216.2,0.186878118119,0.463864656206
49007,UT,20269,101,4.5,51394,17,-6.2,20.6,16.4,216.2,0.216935277565,0.662829368125
49009,UT,980,-42,4.4,58910,7.4,-7.3,18.1,12.4,216.2,0.163440860215,0.703225806452
49011,UT,351713,4832,2.9,84381,6.4,-1.2,22.9,37.5,216.2,0.215696391206,0.448925578773
49013,UT,19964,49,4.6,60767,13.6,-7.6,18.3,14.4,216.2,0.0721292556261,0.794143104443
49015,UT,10014,-6,4.8,54213,16.6,-2.9,24.1,14.7,216.2,0.0889045273282,0.79802955665
49017,UT,5080,19,7.8,51028,19.1,-3.2,22,24.4,216.2,0.153443766347,0.687445510026
49019,UT,9764,124,4.8,50750,16.2,-1.7,25,27.7,216.2,0.433572710952,0.434021543986
49021,UT,52775,1953,3.6,51393,16.4,-2.9,21.9,29.1,216.2,0.137032695063,0.652924319396
49023,UT,11555,307,3,65379,10.7,-1,23.9,17.1,216.2,0.106967615309,0.676889106968
49025,UT,7709,172,3.2,52355,14.5,-1.2,24.4,27.3,216.2,0.212234348076,0.645605973578
49027,UT,13006,177,3.3,58644,14.7,-0.8,24.5,22.4,216.2,0.0823461979366,0.737485670615
49029,UT,12045,170,2.8,98875,3.8,-3.8,19.2,39.5,216.2,0.111370716511,0.614485981308
49031,UT,1445,32,5.4,40387,30.8,-5.1,18.1,18.9,216.2,0.0502431118314,0.870340356564
49033,UT,2464,62,3.3,60695,11.4,-6.9,17.1,24.4,216.2,0.0948905109489,0.717153284672
49035,UT,1152633,14813,3,73619,10.4,-1.1,22.9,34.5,216.2,0.428482871035,0.326281939521
49037,UT,15449,129,6.2,42982,26.8,-0.4,25,18.4,216.2,0.370844939647,0.489322191272
49039,UT,30623,632,3.7,52910,16.3,-4.6,19.3,18.8,216.2,0.104929433422,0.658212313357
49041,UT,21539,222,3.6,54339,15.6,-4.5,19.8,17.1,216.2,0.0810062590274,0.776961964372
49043,UT,41933,584,3,105374,5.8,-7.2,15.7,55.3,216.2,0.509164059008,0.35563502707
49045,UT,69907,2489,3.5,73584,7.4,-0.7,24.1,23,216.2,0.212377677863,0.512721502248
49047,UT,35438,219,4.7,63631,13.5,-6.6,22.1,14.7,216.2,0.0777769153148,0.766591632384
49049,UT,622213,15710,2.8,75296,7.5,-2.6,21.2,40.1,216.2,0.140497993621,0.513055755622
49051,UT,33240,1265,3.1,85380,6.4,-5.9,17.1,40.6,216.2,0.252722772277,0.504537953795
49053,UT,171700,5841,3.4,57069,11.7,0.8,25.5,27.7,216.2,0.16667826208,0.688176157512
49055,UT,2690,-31,6,47175,17.2,-1.9,23.8,25.2,216.2,0.19219858156,0.680141843972
49057,UT,256359,4493,3.5,68106,11.3,-3.1,20.6,23.8,216.2,0.272396901204,0.472026126137
50001,VT,36973,33,2.6,68878,9.6,-6.9,18.9,36.7,367.1,0.637619372442,0.301102773988
50003,VT,35631,-82,3.1,52510,16.5,-5.3,17.7,35.7,367.1,0.583603548486,0.362496176201
50005,VT,30302,148,3.3,50368,15.1,-8.8,17.3,28.1,367.1,0.49706925806,0.426731451489
50007,VT,164572,1681,2.1,74240,8,-6.8,19.5,50.7,367.1,0.704904029095,0.236827459457
50009,VT,6250,37,3.6,43671,24.1,-9.2,17.1,15.6,367.1,0.376570583888,0.556541019956
50011,VT,49421,414,2.5,61129,13.1,-7.7,19.1,23.7,367.1,0.482682083312,0.451762762608
50013,VT,7090,107,3.2,67746,12.4,-7.4,20.1,39.2,367.1,0.554261514029,0.393594494442
50015,VT,25300,-45,3.5,60230,13,-8.4,17.7,37.3,367.1,0.622025599175,0.306674684305
50017,VT,28999,0,2.7,62300,12.9,-7.2,18.1,29.1,367.1,0.558674985146,0.371137849079
50019,VT,26907,73,4.4,48688,16.7,-8.9,17.7,21.6,367.1,0.471514379323,0.469421186749
50021,VT,58672,-328,3.1,51723,13.5,-6.3,18.2,30.3,367.1,0.49273318872,0.450867678959
50023,VT,58140,-143,2.6,61808,12.3,-8.1,17.5,41.5,367.1,0.6489146367,0.278948837859
50025,VT,42756,-150,2.9,54441,16.1,-5.1,18.4,38.6,367.1,0.677982128505,0.258238381164
50027,VT,55286,29,2.3,57438,11.3,-6.3,18.4,36.3,367.1,0.630353549871,0.309140557632
51001,VA,32412,-154,3.8,42879,27,6,25.6,18.5,263.2,0.42761028245,0.544715963186
51003,VA,108718,930,2.7,80392,9.6,5.2,24,53.5,263.2,0.593169914847,0.342608757616
51005,VA,14910,-209,3.8,46538,21.1,4,21.8,15.4,263.2,0.296331782097,0.666986038872
51007,VA,13013,48,3.2,57280,13.2,6.3,25.3,15.9,263.2,0.305614783227,0.668656716418
51009,VA,31666,-197,3.3,50580,18.5,5.3,23.7,19.2,263.2,0.328805064627,0.635914006858
51011,VA,15841,140,3.6,51131,19.4,5.9,24.4,19.8,263.2,0.254337440282,0.718380688962
51013,VA,237521,2400,2,120950,7.3,3.8,25.1,74.6,263.2,0.769866939268,0.168881552487
51015,VA,75457,375,2.7,60556,12.2,4,22,23.5,263.2,0.221161452224,0.713346608112
51017,VA,4292,7,2.5,50564,14.8,3.9,21.4,14.9,263.2,0.268836379848,0.690147124387
51019,VA,78747,508,3.1,61186,13.1,5.7,24.1,28.9,263.2,0.230716351396,0.724837623856
51021,VA,6293,-58,3.2,47681,15,4.1,20.1,17.4,263.2,0.145006402049,0.823303457106
51023,VA,33277,41,2.7,71874,8.6,4.8,23.1,28.7,263.2,0.240974196663,0.717182554584
51025,VA,16384,-232,4.9,41803,27,7.2,25.4,14.3,263.2,0.585088293002,0.398299542184
51027,VA,21221,-279,5.5,32144,32.4,5.9,22.3,10.6,263.2,0.186659436009,0.790889370933
51029,VA,16999,-28,4.4,45889,24.9,5.8,24.6,11.3,263.2,0.429434376716,0.54489291598
51031,VA,54973,-113,3.3,51525,16.6,6.1,24.5,22.5,263.2,0.24237636858,0.714306708796
51033,VA,30772,339,3.5,67335,15.2,5.3,24.7,20.1,263.2,0.45281556135,0.503418140813
51035,VA,29636,-111,3.6,41517,23,4.5,21,13.1,263.2,0.188194597777,0.784058291013
51036,VA,6941,-59,3.9,56872,18.8,7,25.8,13.3,263.2,0.599198931909,0.368758344459
51037,VA,11938,-144,3.7,41382,29.7,6.3,24.6,10.2,263.2,0.37171961326,0.600656077348
51041,VA,348556,5393,2.9,80734,9.9,6.4,25.3,39.9,263.2,0.462056729497,0.484562548492
51043,VA,14523,74,2.9,84021,8,2.6,23.3,32.2,263.2,0.374738654532,0.57274627967
51045,VA,5064,-1,3.5,50858,21.2,3.8,22,18.5,263.2,0.194324712644,0.768318965517
51047,VA,51859,592,2.8,72111,11.3,4.3,24.1,24.7,263.2,0.350613483044,0.604020464527
51049,VA,9809,-4,3.3,46300,25.2,5.8,24.9,17.5,263.2,0.416820512821,0.55241025641
51051,VA,14523,-198,5.2,35047,28.7,6,22.3,10,263.2,0.208430913349,0.770023419204
51053,VA,28529,70,3.5,57257,17.8,7,25.4,17.2,263.2,0.42599571418,0.550284489766
51057,VA,10919,-92,3.9,50785,23.4,5.2,25,16.5,263.2,0.47459843108,0.496264475159
51059,VA,1150795,3912,2.4,122035,7.2,3.7,24.8,61.1,263.2,0.652997653162,0.290751909339
51061,VA,70675,1147,2.6,93462,6.8,3.6,23.8,35.9,263.2,0.349100312466,0.595571597888
51063,VA,15795,10,2.7,48315,18.3,3.7,20.9,22.3,263.2,0.288509784245,0.663447064727
51065,VA,26783,366,2.5,73463,9,5.6,24.4,34.5,263.2,0.42625259413,0.520160094871
51067,VA,56195,-131,3.1,53522,23,5.9,23.8,20.5,263.2,0.27062115277,0.692408132811
51069,VA,88355,1856,2.6,77684,9.8,2.3,23,28.1,263.2,0.297012433658,0.649565195724
51071,VA,16844,73,3.3,50591,18,4.1,21.4,18.2,263.2,0.237798926306,0.723523670083
51073,VA,37349,40,2.7,70938,13.4,6.7,25.7,22.8,263.2,0.276531448474,0.670303216554
51075,VA,23244,553,3,89331,7.9,5.4,24.6,39.2,263.2,0.350610193826,0.601148600144
51077,VA,15631,-46,3.1,37550,27.5,4,19.7,12.5,263.2,0.193855056489,0.770597960871
51079,VA,19779,131,2.5,67498,12.2,4.4,23.3,27.8,263.2,0.307587077765,0.625381458487
51081,VA,11627,-89,3.7,43533,27.2,7.4,25.6,9,263.2,0.586293834518,0.398120559248
51083,VA,34120,-412,4.1,43096,22.4,6.7,24.9,15.9,263.2,0.406585624926,0.572288445651
51085,VA,107239,1389,2.6,91028,6.2,5.7,24.7,39.2,263.2,0.310689583233,0.635373036124
51087,VA,329261,2113,3,68581,12.6,6.3,25.2,42.9,263.2,0.577991677266,0.368435350629
51089,VA,50953,-297,3.7,36471,28,6.6,24.2,12.8,263.2,0.341212701319,0.632860293812
51091,VA,2210,-7,2.7,45089,21.2,2.7,19.9,23.1,263.2,0.266714593817,0.688713156003
51093,VA,36953,382,3,72993,12.1,8,25.8,28.2,263.2,0.374639910161,0.58449294468
51095,VA,76397,938,2.9,86541,9.3,7,25.9,49.6,263.2,0.446708940731,0.498022790556
51097,VA,7042,42,3,51124,19.3,5.8,25.1,19.8,263.2,0.401383125864,0.569571230982
51099,VA,26575,273,2.9,86619,9.1,5,25.4,34.6,263.2,0.334419654049,0.613186262221
51101,VA,16939,234,2.9,68724,10.2,5.9,25.1,20.4,263.2,0.302816901408,0.656139964789
51103,VA,10783,4,4.3,52814,24.1,5.6,25.3,30.9,263.2,0.433702076072,0.53341415366
51105,VA,23541,-254,4.1,34796,32.5,6.2,22.4,11.4,263.2,0.173954880787,0.806372286967
51107,VA,406850,9855,2.5,140382,3.6,3,23.9,60.8,263.2,0.554234044324,0.386281308074
51109,VA,36778,893,2.7,63714,14.9,5.1,24,23.4,263.2,0.354601016736,0.600159936026
51111,VA,12086,-145,3.2,41421,24.8,6.7,24.9,10.6,263.2,0.399139322216,0.574861036399
51113,VA,13295,50,2.4,60450,16.1,4.1,23.1,24.2,263.2,0.317565618691,0.637150274012
51115,VA,8802,71,3,61764,16.6,6.6,25.7,28,263.2,0.295351473923,0.664210128496
51117,VA,30650,-62,4.1,44832,29.8,6.9,25.2,18.4,263.2,0.432957765039,0.545760031627
51119,VA,10769,126,2.6,54871,22.9,5.9,25.4,21.8,263.2,0.351518184852,0.611945278612
51121,VA,98985,702,2.9,52538,14.6,4.6,22.3,45.8,263.2,0.46879025647,0.455673966507
51125,VA,14836,32,3.1,56690,19.9,4.9,23.3,32.1,263.2,0.445859100279,0.503213289681
51127,VA,22391,693,2.7,90858,7.3,6.4,25.4,28.4,263.2,0.291457699581,0.667351804653
51131,VA,11735,-152,5.4,43157,30,6.7,25.6,21.6,263.2,0.530648842517,0.437887186175
51133,VA,12147,-130,4.4,55418,27,5.1,25.3,28.5,263.2,0.346135029354,0.622431506849
51135,VA,15420,-47,3.1,46368,27.9,6.6,25.2,12.7,263.2,0.421170165252,0.552627661158
51137,VA,36644,713,3,63681,12.9,4.7,24.1,24.3,263.2,0.347088651862,0.612636241767
51139,VA,23933,178,4.2,49073,19,3.6,22.2,13.9,263.2,0.235768545437,0.733752227328
51141,VA,17673,-35,3.9,42862,22.7,5.8,22.8,13.9,263.2,0.208269525268,0.760278006832
