date,region,vaccine,type,number
2021-01-22,Lombardia,AstraZeneca,first dose,0
2021-01-22,Lombardia,AstraZeneca,second dose,0
2021-01-23,Lombardia,AstraZeneca,first dose,0
2021-01-23,Lombardia,AstraZeneca,second dose,0
2021-01-24,Lombardia,AstraZeneca,first dose,0
2021-01-24,Lombardia,AstraZeneca,second dose,0
2021-01-25,Lombardia,AstraZeneca,first dose,0
2021-01-25,Lombardia,AstraZeneca,second dose,0
2021-01-26,Lombardia,AstraZeneca,first dose,0
2021-01-26,Lombardia,AstraZeneca,second dose,0
2021-01-27,Lombardia,AstraZeneca,first dose,0
2021-01-27,Lombardia,AstraZeneca,second dose,0
2021-01-28,Lombardia,AstraZeneca,first dose,0
2021-01-28,Lombardia,AstraZeneca,second dose,0
2021-01-29,Lombardia,AstraZeneca,first dose,0
2021-01-29,Lombardia,AstraZeneca,second dose,0
2021-01-30,Lombardia,AstraZeneca,first dose,0
2021-01-30,Lombardia,AstraZeneca,second dose,0
2021-01-31,Lombardia,AstraZeneca,first dose,0
2021-01-31,Lombardia,AstraZeneca,second dose,0
2021-02-01,Lombardia,AstraZeneca,first dose,0
2021-02-01,Lombardia,AstraZeneca,second dose,0
2021-02-02,Lombardia,AstraZeneca,first dose,0
2021-02-02,Lombardia,AstraZeneca,second dose,0
2021-02-03,Lombardia,AstraZeneca,first dose,0
2021-02-03,Lombardia,AstraZeneca,second dose,0
2021-02-04,Lombardia,AstraZeneca,first dose,0
2021-02-04,Lombardia,AstraZeneca,second dose,0
2021-02-05,Lombardia,AstraZeneca,first dose,0
2021-02-05,Lombardia,AstraZeneca,second dose,0
2021-02-06,Lombardia,AstraZeneca,first dose,0
2021-02-06,Lombardia,AstraZeneca,second dose,0
2021-02-07,Lombardia,AstraZeneca,first dose,0
2021-02-07,Lombardia,AstraZeneca,second dose,0
2021-02-08,Lombardia,AstraZeneca,first dose,0
2021-02-08,Lombardia,AstraZeneca,second dose,0
2021-02-09,Lombardia,AstraZeneca,first dose,0
2021-02-09,Lombardia,AstraZeneca,second dose,0
2021-02-10,Lombardia,AstraZeneca,first dose,0
2021-02-10,Lombardia,AstraZeneca,second dose,0
2021-02-11,Lombardia,AstraZeneca,first dose,60
2021-02-11,Lombardia,AstraZeneca,second dose,0
2021-02-12,Lombardia,AstraZeneca,first dose,139
2021-02-12,Lombardia,AstraZeneca,second dose,1
2021-02-13,Lombardia,AstraZeneca,first dose,349
2021-02-13,Lombardia,AstraZeneca,second dose,1
2021-02-14,Lombardia,AstraZeneca,first dose,694
2021-02-14,Lombardia,AstraZeneca,second dose,2
2021-02-15,Lombardia,AstraZeneca,first dose,1875
2021-02-15,Lombardia,AstraZeneca,second dose,3
2021-02-16,Lombardia,AstraZeneca,first dose,3539
2021-02-16,Lombardia,AstraZeneca,second dose,4
2021-02-17,Lombardia,AstraZeneca,first dose,6173
2021-02-17,Lombardia,AstraZeneca,second dose,4
2021-02-18,Lombardia,AstraZeneca,first dose,9430
2021-02-18,Lombardia,AstraZeneca,second dose,10
2021-02-19,Lombardia,AstraZeneca,first dose,12694
2021-02-19,Lombardia,AstraZeneca,second dose,13
2021-02-20,Lombardia,AstraZeneca,first dose,15521
2021-02-20,Lombardia,AstraZeneca,second dose,17
2021-02-21,Lombardia,AstraZeneca,first dose,17084
2021-02-21,Lombardia,AstraZeneca,second dose,19
2021-02-22,Lombardia,AstraZeneca,first dose,19797
2021-02-22,Lombardia,AstraZeneca,second dose,23
2021-02-23,Lombardia,AstraZeneca,first dose,22274
2021-02-23,Lombardia,AstraZeneca,second dose,24
2021-02-24,Lombardia,AstraZeneca,first dose,24957
2021-02-24,Lombardia,AstraZeneca,second dose,25
2021-02-25,Lombardia,AstraZeneca,first dose,27630
2021-02-25,Lombardia,AstraZeneca,second dose,25
2021-02-26,Lombardia,AstraZeneca,first dose,30626
2021-02-26,Lombardia,AstraZeneca,second dose,25
2021-02-27,Lombardia,AstraZeneca,first dose,33495
2021-02-27,Lombardia,AstraZeneca,second dose,29
2021-02-28,Lombardia,AstraZeneca,first dose,35344
2021-02-28,Lombardia,AstraZeneca,second dose,29
2021-03-01,Lombardia,AstraZeneca,first dose,38712
2021-03-01,Lombardia,AstraZeneca,second dose,29
2021-03-02,Lombardia,AstraZeneca,first dose,43599
2021-03-02,Lombardia,AstraZeneca,second dose,31
2021-03-03,Lombardia,AstraZeneca,first dose,48957
2021-03-03,Lombardia,AstraZeneca,second dose,33
2021-03-04,Lombardia,AstraZeneca,first dose,53726
2021-03-04,Lombardia,AstraZeneca,second dose,39
2021-03-05,Lombardia,AstraZeneca,first dose,58141
2021-03-05,Lombardia,AstraZeneca,second dose,48
2021-03-06,Lombardia,AstraZeneca,first dose,63718
2021-03-06,Lombardia,AstraZeneca,second dose,48
2021-03-07,Lombardia,AstraZeneca,first dose,66170
2021-03-07,Lombardia,AstraZeneca,second dose,49
2021-03-08,Lombardia,AstraZeneca,first dose,74789
2021-03-08,Lombardia,AstraZeneca,second dose,54
2021-03-09,Lombardia,AstraZeneca,first dose,84114
2021-03-09,Lombardia,AstraZeneca,second dose,65
2021-03-10,Lombardia,AstraZeneca,first dose,94214
2021-03-10,Lombardia,AstraZeneca,second dose,71
2021-03-11,Lombardia,AstraZeneca,first dose,104031
2021-03-11,Lombardia,AstraZeneca,second dose,82
2021-03-12,Lombardia,AstraZeneca,first dose,114110
2021-03-12,Lombardia,AstraZeneca,second dose,91
2021-03-13,Lombardia,AstraZeneca,first dose,124503
2021-03-13,Lombardia,AstraZeneca,second dose,97
2021-03-14,Lombardia,AstraZeneca,first dose,131037
2021-03-14,Lombardia,AstraZeneca,second dose,105
2021-03-15,Lombardia,AstraZeneca,first dose,142522
2021-03-15,Lombardia,AstraZeneca,second dose,110
2021-03-16,Lombardia,AstraZeneca,first dose,142530
2021-03-16,Lombardia,AstraZeneca,second dose,110
2021-03-17,Lombardia,AstraZeneca,first dose,142531
2021-03-17,Lombardia,AstraZeneca,second dose,110
2021-03-18,Lombardia,AstraZeneca,first dose,142531
2021-03-18,Lombardia,AstraZeneca,second dose,110
2020-12-27,Abruzzo,AstraZeneca,first dose,0
2020-12-27,Abruzzo,AstraZeneca,second dose,0
2020-12-28,Abruzzo,AstraZeneca,first dose,0
2020-12-28,Abruzzo,AstraZeneca,second dose,0
2020-12-29,Abruzzo,AstraZeneca,first dose,0
2020-12-29,Abruzzo,AstraZeneca,second dose,0
2020-12-30,Abruzzo,AstraZeneca,first dose,0
2020-12-30,Abruzzo,AstraZeneca,second dose,0
2020-12-31,Abruzzo,AstraZeneca,first dose,0
2020-12-31,Abruzzo,AstraZeneca,second dose,0
2021-01-01,Abruzzo,AstraZeneca,first dose,0
2021-01-01,Abruzzo,AstraZeneca,second dose,0
2021-01-02,Abruzzo,AstraZeneca,first dose,0
2021-01-02,Abruzzo,AstraZeneca,second dose,0
2021-01-03,Abruzzo,AstraZeneca,first dose,0
2021-01-03,Abruzzo,AstraZeneca,second dose,0
2021-01-04,Abruzzo,AstraZeneca,first dose,0
2021-01-04,Abruzzo,AstraZeneca,second dose,0
2021-01-05,Abruzzo,AstraZeneca,first dose,0
2021-01-05,Abruzzo,AstraZeneca,second dose,0
2021-01-06,Abruzzo,AstraZeneca,first dose,0
2021-01-06,Abruzzo,AstraZeneca,second dose,0
2021-01-07,Abruzzo,AstraZeneca,first dose,0
2021-01-07,Abruzzo,AstraZeneca,second dose,0
2021-01-08,Abruzzo,AstraZeneca,first dose,0
2021-01-08,Abruzzo,AstraZeneca,second dose,0
2021-01-09,Abruzzo,AstraZeneca,first dose,0
2021-01-09,Abruzzo,AstraZeneca,second dose,0
2021-01-10,Abruzzo,AstraZeneca,first dose,0
2021-01-10,Abruzzo,AstraZeneca,second dose,0
2021-01-11,Abruzzo,AstraZeneca,first dose,0
2021-01-11,Abruzzo,AstraZeneca,second dose,0
2021-01-12,Abruzzo,AstraZeneca,first dose,0
2021-01-12,Abruzzo,AstraZeneca,second dose,0
2021-01-13,Abruzzo,AstraZeneca,first dose,0
2021-01-13,Abruzzo,AstraZeneca,second dose,0
2021-01-14,Abruzzo,AstraZeneca,first dose,0
2021-01-14,Abruzzo,AstraZeneca,second dose,0
2021-01-15,Abruzzo,AstraZeneca,first dose,0
2021-01-15,Abruzzo,AstraZeneca,second dose,0
2021-01-16,Abruzzo,AstraZeneca,first dose,0
2021-01-16,Abruzzo,AstraZeneca,second dose,0
2021-01-17,Abruzzo,AstraZeneca,first dose,0
2021-01-17,Abruzzo,AstraZeneca,second dose,0
2021-01-18,Abruzzo,AstraZeneca,first dose,0
2021-01-18,Abruzzo,AstraZeneca,second dose,0
2021-01-19,Abruzzo,AstraZeneca,first dose,0
2021-01-19,Abruzzo,AstraZeneca,second dose,0
2021-01-20,Abruzzo,AstraZeneca,first dose,0
2021-01-20,Abruzzo,AstraZeneca,second dose,0
2021-01-21,Abruzzo,AstraZeneca,first dose,0
2021-01-21,Abruzzo,AstraZeneca,second dose,0
2021-01-22,Abruzzo,AstraZeneca,first dose,0
2021-01-22,Abruzzo,AstraZeneca,second dose,0
2021-01-23,Abruzzo,AstraZeneca,first dose,0
2021-01-23,Abruzzo,AstraZeneca,second dose,0
2021-01-24,Abruzzo,AstraZeneca,first dose,0
2021-01-24,Abruzzo,AstraZeneca,second dose,0
2021-01-25,Abruzzo,AstraZeneca,first dose,0
2021-01-25,Abruzzo,AstraZeneca,second dose,0
2021-01-26,Abruzzo,AstraZeneca,first dose,0
2021-01-26,Abruzzo,AstraZeneca,second dose,0
2021-01-27,Abruzzo,AstraZeneca,first dose,0
2021-01-27,Abruzzo,AstraZeneca,second dose,0
2021-01-28,Abruzzo,AstraZeneca,first dose,0
2021-01-28,Abruzzo,AstraZeneca,second dose,0
2021-01-29,Abruzzo,AstraZeneca,first dose,0
2021-01-29,Abruzzo,AstraZeneca,second dose,0
2021-01-30,Abruzzo,AstraZeneca,first dose,0
2021-01-30,Abruzzo,AstraZeneca,second dose,0
2021-01-31,Abruzzo,AstraZeneca,first dose,0
2021-01-31,Abruzzo,AstraZeneca,second dose,0
2021-02-01,Abruzzo,AstraZeneca,first dose,0
2021-02-01,Abruzzo,AstraZeneca,second dose,0
2021-02-02,Abruzzo,AstraZeneca,first dose,0
2021-02-02,Abruzzo,AstraZeneca,second dose,0
2021-02-03,Abruzzo,AstraZeneca,first dose,0
2021-02-03,Abruzzo,AstraZeneca,second dose,0
2021-02-04,Abruzzo,AstraZeneca,first dose,0
2021-02-04,Abruzzo,AstraZeneca,second dose,0
2021-02-05,Abruzzo,AstraZeneca,first dose,0
2021-02-05,Abruzzo,AstraZeneca,second dose,0
2021-02-06,Abruzzo,AstraZeneca,first dose,0
2021-02-06,Abruzzo,AstraZeneca,second dose,0
2021-02-07,Abruzzo,AstraZeneca,first dose,0
2021-02-07,Abruzzo,AstraZeneca,second dose,0
2021-02-08,Abruzzo,AstraZeneca,first dose,0
2021-02-08,Abruzzo,AstraZeneca,second dose,0
2021-02-09,Abruzzo,AstraZeneca,first dose,0
2021-02-09,Abruzzo,AstraZeneca,second dose,0
2021-02-10,Abruzzo,AstraZeneca,first dose,0
2021-02-10,Abruzzo,AstraZeneca,second dose,0
2021-02-11,Abruzzo,AstraZeneca,first dose,0
2021-02-11,Abruzzo,AstraZeneca,second dose,0
2021-02-12,Abruzzo,AstraZeneca,first dose,0
2021-02-12,Abruzzo,AstraZeneca,second dose,0
2021-02-13,Abruzzo,AstraZeneca,first dose,0
2021-02-13,Abruzzo,AstraZeneca,second dose,0
2021-02-14,Abruzzo,AstraZeneca,first dose,0
2021-02-14,Abruzzo,AstraZeneca,second dose,0
2021-02-15,Abruzzo,AstraZeneca,first dose,276
2021-02-15,Abruzzo,AstraZeneca,second dose,0
2021-02-16,Abruzzo,AstraZeneca,first dose,452
2021-02-16,Abruzzo,AstraZeneca,second dose,0
2021-02-17,Abruzzo,AstraZeneca,first dose,735
2021-02-17,Abruzzo,AstraZeneca,second dose,0
2021-02-18,Abruzzo,AstraZeneca,first dose,1006
2021-02-18,Abruzzo,AstraZeneca,second dose,0
2021-02-19,Abruzzo,AstraZeneca,first dose,1432
2021-02-19,Abruzzo,AstraZeneca,second dose,0
2021-02-20,Abruzzo,AstraZeneca,first dose,4148
2021-02-20,Abruzzo,AstraZeneca,second dose,0
2021-02-21,Abruzzo,AstraZeneca,first dose,4148
2021-02-21,Abruzzo,AstraZeneca,second dose,0
2021-02-22,Abruzzo,AstraZeneca,first dose,5016
2021-02-22,Abruzzo,AstraZeneca,second dose,0
2021-02-23,Abruzzo,AstraZeneca,first dose,5696
2021-02-23,Abruzzo,AstraZeneca,second dose,0
2021-02-24,Abruzzo,AstraZeneca,first dose,6236
2021-02-24,Abruzzo,AstraZeneca,second dose,0
2021-02-25,Abruzzo,AstraZeneca,first dose,6787
2021-02-25,Abruzzo,AstraZeneca,second dose,0
2021-02-26,Abruzzo,AstraZeneca,first dose,7442
2021-02-26,Abruzzo,AstraZeneca,second dose,0
2021-02-27,Abruzzo,AstraZeneca,first dose,9048
2021-02-27,Abruzzo,AstraZeneca,second dose,1
2021-02-28,Abruzzo,AstraZeneca,first dose,10644
2021-02-28,Abruzzo,AstraZeneca,second dose,2
2021-03-01,Abruzzo,AstraZeneca,first dose,11168
2021-03-01,Abruzzo,AstraZeneca,second dose,2
2021-03-02,Abruzzo,AstraZeneca,first dose,12390
2021-03-02,Abruzzo,AstraZeneca,second dose,2
2021-03-03,Abruzzo,AstraZeneca,first dose,14326
2021-03-03,Abruzzo,AstraZeneca,second dose,2
2021-03-04,Abruzzo,AstraZeneca,first dose,16004
2021-03-04,Abruzzo,AstraZeneca,second dose,6
2021-03-05,Abruzzo,AstraZeneca,first dose,17833
2021-03-05,Abruzzo,AstraZeneca,second dose,7
2021-03-06,Abruzzo,AstraZeneca,first dose,19636
2021-03-06,Abruzzo,AstraZeneca,second dose,8
2021-03-07,Abruzzo,AstraZeneca,first dose,21537
2021-03-07,Abruzzo,AstraZeneca,second dose,8
2021-03-08,Abruzzo,AstraZeneca,first dose,23888
2021-03-08,Abruzzo,AstraZeneca,second dose,14
2021-03-09,Abruzzo,AstraZeneca,first dose,26277
2021-03-09,Abruzzo,AstraZeneca,second dose,17
2021-03-10,Abruzzo,AstraZeneca,first dose,28233
2021-03-10,Abruzzo,AstraZeneca,second dose,22
2021-03-11,Abruzzo,AstraZeneca,first dose,30779
2021-03-11,Abruzzo,AstraZeneca,second dose,30
2021-03-12,Abruzzo,AstraZeneca,first dose,33169
2021-03-12,Abruzzo,AstraZeneca,second dose,36
2021-03-13,Abruzzo,AstraZeneca,first dose,34646
2021-03-13,Abruzzo,AstraZeneca,second dose,41
2021-03-14,Abruzzo,AstraZeneca,first dose,35028
2021-03-14,Abruzzo,AstraZeneca,second dose,44
2021-03-15,Abruzzo,AstraZeneca,first dose,35354
2021-03-15,Abruzzo,AstraZeneca,second dose,46
2021-03-16,Abruzzo,AstraZeneca,first dose,35357
2021-03-16,Abruzzo,AstraZeneca,second dose,46
2021-03-17,Abruzzo,AstraZeneca,first dose,35359
2021-03-17,Abruzzo,AstraZeneca,second dose,46
2021-03-18,Abruzzo,AstraZeneca,first dose,35359
2021-03-18,Abruzzo,AstraZeneca,second dose,46
2020-12-27,Molise,AstraZeneca,first dose,0
2020-12-27,Molise,AstraZeneca,second dose,0
2020-12-28,Molise,AstraZeneca,first dose,0
2020-12-28,Molise,AstraZeneca,second dose,0
2020-12-29,Molise,AstraZeneca,first dose,0
2020-12-29,Molise,AstraZeneca,second dose,0
2020-12-30,Molise,AstraZeneca,first dose,0
2020-12-30,Molise,AstraZeneca,second dose,0
2020-12-31,Molise,AstraZeneca,first dose,0
2020-12-31,Molise,AstraZeneca,second dose,0
2021-01-01,Molise,AstraZeneca,first dose,0
2021-01-01,Molise,AstraZeneca,second dose,0
2021-01-02,Molise,AstraZeneca,first dose,0
2021-01-02,Molise,AstraZeneca,second dose,0
2021-01-03,Molise,AstraZeneca,first dose,0
2021-01-03,Molise,AstraZeneca,second dose,0
2021-01-04,Molise,AstraZeneca,first dose,0
2021-01-04,Molise,AstraZeneca,second dose,0
2021-01-05,Molise,AstraZeneca,first dose,0
2021-01-05,Molise,AstraZeneca,second dose,0
2021-01-06,Molise,AstraZeneca,first dose,0
2021-01-06,Molise,AstraZeneca,second dose,0
2021-01-07,Molise,AstraZeneca,first dose,0
2021-01-07,Molise,AstraZeneca,second dose,0
2021-01-08,Molise,AstraZeneca,first dose,0
2021-01-08,Molise,AstraZeneca,second dose,0
2021-01-09,Molise,AstraZeneca,first dose,0
2021-01-09,Molise,AstraZeneca,second dose,0
2021-01-10,Molise,AstraZeneca,first dose,0
2021-01-10,Molise,AstraZeneca,second dose,0
2021-01-11,Molise,AstraZeneca,first dose,0
2021-01-11,Molise,AstraZeneca,second dose,0
2021-01-12,Molise,AstraZeneca,first dose,0
2021-01-12,Molise,AstraZeneca,second dose,0
2021-01-13,Molise,AstraZeneca,first dose,0
2021-01-13,Molise,AstraZeneca,second dose,0
2021-01-14,Molise,AstraZeneca,first dose,0
2021-01-14,Molise,AstraZeneca,second dose,0
2021-01-15,Molise,AstraZeneca,first dose,0
2021-01-15,Molise,AstraZeneca,second dose,0
2021-01-16,Molise,AstraZeneca,first dose,0
2021-01-16,Molise,AstraZeneca,second dose,0
2021-01-17,Molise,AstraZeneca,first dose,0
2021-01-17,Molise,AstraZeneca,second dose,0
2021-01-18,Molise,AstraZeneca,first dose,0
2021-01-18,Molise,AstraZeneca,second dose,0
2021-01-19,Molise,AstraZeneca,first dose,0
2021-01-19,Molise,AstraZeneca,second dose,0
2021-01-20,Molise,AstraZeneca,first dose,0
2021-01-20,Molise,AstraZeneca,second dose,0
2021-01-21,Molise,AstraZeneca,first dose,0
2021-01-21,Molise,AstraZeneca,second dose,0
2021-01-22,Molise,AstraZeneca,first dose,0
2021-01-22,Molise,AstraZeneca,second dose,0
2021-01-23,Molise,AstraZeneca,first dose,0
2021-01-23,Molise,AstraZeneca,second dose,0
2021-01-24,Molise,AstraZeneca,first dose,0
2021-01-24,Molise,AstraZeneca,second dose,0
2021-01-25,Molise,AstraZeneca,first dose,0
2021-01-25,Molise,AstraZeneca,second dose,0
2021-01-26,Molise,AstraZeneca,first dose,0
2021-01-26,Molise,AstraZeneca,second dose,0
2021-01-27,Molise,AstraZeneca,first dose,0
2021-01-27,Molise,AstraZeneca,second dose,0
2021-01-28,Molise,AstraZeneca,first dose,0
2021-01-28,Molise,AstraZeneca,second dose,0
2021-01-29,Molise,AstraZeneca,first dose,0
2021-01-29,Molise,AstraZeneca,second dose,0
2021-01-30,Molise,AstraZeneca,first dose,0
2021-01-30,Molise,AstraZeneca,second dose,0
2021-01-31,Molise,AstraZeneca,first dose,0
2021-01-31,Molise,AstraZeneca,second dose,0
2021-02-01,Molise,AstraZeneca,first dose,0
2021-02-01,Molise,AstraZeneca,second dose,0
2021-02-02,Molise,AstraZeneca,first dose,0
2021-02-02,Molise,AstraZeneca,second dose,0
2021-02-03,Molise,AstraZeneca,first dose,0
2021-02-03,Molise,AstraZeneca,second dose,0
2021-02-04,Molise,AstraZeneca,first dose,0
2021-02-04,Molise,AstraZeneca,second dose,0
2021-02-05,Molise,AstraZeneca,first dose,0
2021-02-05,Molise,AstraZeneca,second dose,0
2021-02-06,Molise,AstraZeneca,first dose,0
2021-02-06,Molise,AstraZeneca,second dose,0
2021-02-07,Molise,AstraZeneca,first dose,0
2021-02-07,Molise,AstraZeneca,second dose,0
